PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,wasteTreatment,wasteClassification,wasteTransfers,confidentialityReason
2026/02/13,Sweden,2017.0,4.0,Chemical industry,4(b)(v),SE.CAED/10022400.Facility,NORDIC CARBIDE Karbidfabriken Stockvik,SUNDSVALL,17.36672,62.33488,,Disposal,HW,1280.0,
2026/02/13,Sweden,2015.0,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,Disposal,HW,311.0,
2026/02/13,Denmark,2009.0,2.0,Production and processing of metals,2(e),DK.EEA/4891.FACILITY,SCANPAN A/S,Ryomgård            ,10.4884884941546,56.3790996655366,,Disposal,HW,12.2,
2026/02/13,Sweden,2017.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10024570.Facility,Luleå mejeri/Nordan,LULEÅ,22.10574,65.57565,,Disposal,NONHW,0.29,
2026/02/13,Sweden,2011.0,4.0,Chemical industry,4(b)(iv),SE.CAED/10022354.Facility,Kloratfabriken (Kloraten),SUNDSVALL,17.36408,62.34005,,Recovery,HW,0.4,
2026/02/13,Denmark,2024.0,9.0,Other activities,9(a),DK.CAED/000098005.FACILITY,Ege Carpets A/S,Herning,9.040908520230753,56.13460646227192,,Recovery,HW,7.48,
2026/02/13,Sweden,2014.0,1.0,Energy sector,1(c),SE.CAED/10019475.Facility,Rya Gaskraftvärmeverk,GÖTEBORG,11.88873,57.692,,Disposal,HW,21.0,
2026/02/13,Norway,2008.0,5.0,Waste and wastewater management,5(c),NO.EEA/0624.0015.01.FACILITY,Hellik Teigen avd. Hokksund,Hokksund,9.937474,59.76205,,Recovery,NONHW,18400.0,
2026/02/13,Sweden,2021.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022062.Facility,Gävle bruk,GÄVLE,17.26746,60.6811,,Disposal,NONHW,39000.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014841.Facility,Kraftvärmeverk Strängnäs,STRÄNGNÄS,17.03914,59.35183,,Disposal,HW,690.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(b),SE.CAED/10019709.Facility,Lillesjö Avfallskraftvärmeverk,UDDEVALLA,11.9835,58.37412,,Disposal,NONHW,35.0,
2026/02/13,Norway,2009.0,3.0,Mineral industry,3(a),NO.EEA/0000.0059.01.FACILITY,Statfjord Øst,Stavanger,1.970951,61.3434258,,Disposal,HW,6.14,
2026/02/13,Denmark,2008.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105754.FACILITY,Kredsløb Energianlæg Skanderborg,Skanderborg,9.943225277695278,56.05186236469253,,Disposal,HW,1810.0,
2026/02/13,Sweden,2023.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022490.Facility,Domsjö Fabriker AB,ÖRNSKÖLDSVIK,18.69583,63.26929,,Recovery,HW,75.1,
2026/02/13,Norway,2017.0,5.0,Waste and wastewater management,5(a),NO.EEA/2004.0020.01.FACILITY,SAR Treatment Hammerfest,Rypefjord,23.6556816,70.6291962,,Recovery,NONHW,17.4,
2026/02/13,Sweden,2016.0,4.0,Chemical industry,4(a)(i),SE.EEA/1230-103.FACILITY,GE Healthcare Biosciences AB,STAFFANSTORP,13.2193114,55.64291608,,Recovery,HW,1.18,
2026/02/13,Norway,2016.0,3.0,Mineral industry,3(a),NO.EEA/0000.0027.01.FACILITY,Njord,Stavanger,7.199765,64.2707062,,Disposal,HW,507.0,
2026/02/13,Denmark,2017.0,1.0,Energy sector,1(c),DK.CAED/000057740.FACILITY,Helsingør Kraftvarmeværk,Helsingør,12.557803568163235,56.0201289426011,,Disposal,HW,1.14,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(a),SE.EEA/1780-1113.FACILITY,Kuusakoski Sverige AB (fd SwedeCraft AB),Karlstad,13.56703678,59.39104257,,Disposal,HW,76.0,
2026/02/13,Sweden,2011.0,2.0,Production and processing of metals,2(b),SE.CAED/10024561.Facility,SSAB EMEA AB i Luleå,LULEÅ,22.21426,65.56204,,Disposal,HW,280.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(a),SE.CAED/10020315.Facility,Lersätters Värmeverk,KIL,13.28643,59.50848,,Disposal,HW,693.98,
2026/02/13,Denmark,2008.0,5.0,Waste and wastewater management,5(a),DK.CAED/000105733.FACILITY,Fortum Waste Solutions A/S,Nyborg,10.813663958426533,55.30361417134788,,Recovery,HW,1295.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(a),SE.CAED/10017675.Facility,Ragn-Sells Grundkallen Malmö,MALMÖ,13.02935,55.62484,,Disposal,HW,167.0,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017029.Facility,Angelskogs avfallsanläggning,RONNEBY,15.32364,56.1838,,Recovery,NONHW,22300.0,
2026/02/13,Norway,2008.0,6.0,Paper and wood production and processing,6(a),NO.EEA/192339.FACILITY,MM Karton FollaCell AS,Follafoss,11.1027412,63.9851456,,Disposal,HW,4.19,
2026/02/13,Sweden,2012.0,9.0,Other activities,9(c),SE.CAED/10019644.Facility,G&M Envases Universales Sweden AB,LYSEKIL,11.45285,58.2724,,Recovery,HW,28.6,
2026/02/13,Denmark,2022.0,2.0,Production and processing of metals,2(f),DK.CAED/000106286.FACILITY,Pri-Dana Elektronik A/S,Hedensted,9.689376048457127,55.76188378857445,,Disposal,HW,22.386,
2026/02/13,Denmark,2022.0,,,,DK.CAED/000106482.FACILITY,CP Kelco ApS,Lille Skensved,12.142718743083872,55.50938692394866,,Disposal,NONHW,21.43,
2026/02/13,Sweden,2018.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10015501.Facility,Ahlstrom Sweden AB,JÖNKÖPING,14.16022,57.77354,,Disposal,HW,3.0,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(a),SE.CAED/10018140.Facility,Stena Recycling AB Kretsloppsparken Kristianstad,KRISTIANSTAD,14.12013,55.99275,,Disposal,NONHW,317.0,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016332.Facility,Häringetorps avfallsanläggning,GEMLA,14.69026,56.85545,,Recovery,NONHW,50500.0,
2026/02/13,Denmark,2024.0,3.0,Mineral industry,3(e),DK.CAED/000105843.FACILITY,SAINT-GOBAIN DENMARK A/S ISOVER,Vamdrup,9.29932327976316,55.42847041378799,,Disposal,HW,15.97,
2026/02/13,Sweden,2008.0,2.0,Production and processing of metals,2(c)(iii),SE.EEA/2180-120.FACILITY,Galvan Varmförzinkning,GÄVLE,17.17220203,60.68419188,,Disposal,HW,524.0,
2026/02/13,Norway,2016.0,3.0,Mineral industry,3(a),NO.EEA/0000.0112.02.FACILITY,Edvard Grieg,Lysaker,2.248272,58.84408,,Recovery,HW,12000.0,
2026/02/13,Denmark,2023.0,1.0,Energy sector,1(c),DK.CAED/000107131.FACILITY,VEKS Køge Kraftvarmeværk (KKV),Køge,12.190533729161128,55.46150811632313,,Recovery,NONHW,1694.1485,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(f),SE.CAED/10014161.Facility,KÄPPALAVERKET,LIDINGÖ,18.22933,59.35623,,Recovery,HW,5.0,
2026/02/13,Denmark,2022.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105671.FACILITY,Nordværk I/S - Energianlæg Aalborg,Aalborg Øst,10.015705127396204,57.024513639095474,,Recovery,HW,4622.0,
2026/02/13,Sweden,2009.0,9.0,Other activities,9(c),SE.CAED/10015489.Facility,Schur Pack Sweden AB,JÖNKÖPING,14.16445,57.68793,,Recovery,HW,65.5,
2026/02/13,Sweden,2009.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10020321.Facility,Åmotfors Bruk,ÅMOTFORS,12.35085,59.75763,,Disposal,HW,17.4,
2026/02/13,Sweden,2018.0,9.0,Other activities,9(c),SE.CAED/10018280.Facility,Ballingslöv AB,BALLINGSLÖV,13.84336,56.21137,,Recovery,NONHW,2040.0,
2026/02/13,Denmark,2019.0,2.0,Production and processing of metals,2(f),DK.CAED/000062297.FACILITY,BANG & OLUFSEN OPERATIONS A/S,Struer,8.60711822823534,56.47798049497931,,Recovery,HW,117.0,
2026/02/13,Sweden,2020.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,Disposal,NONHW,3010.0,
2026/02/13,Denmark,2015.0,4.0,Chemical industry,4(e),DK.CAED/000095001.FACILITY,Novo Nordisk A/S Hagedornsvej,Gentofte,12.515227145137734,55.755492665003054,,Recovery,HW,217.0,
2026/02/13,Norway,2008.0,3.0,Mineral industry,3(a),NO.EEA/0000.0078.01.FACILITY,Sleipner Øst,Stavanger,1.90703,58.36666,,Recovery,HW,3470.0,
2026/02/13,Denmark,2013.0,1.0,Energy sector,1(c),DK.CAED/000104564.FACILITY,Bornholms El-Produktion  A/S,Rønne,14.696953571322682,55.09257940186515,,Recovery,NONHW,3572.72,
2026/02/13,Norway,2009.0,3.0,Mineral industry,3(a),NO.EEA/0000.0066.01.FACILITY,Yttergryta,Stavanger,7.507423,65.11139,,Recovery,HW,117.0,
2026/02/13,Norway,2007.0,3.0,Mineral industry,3(a),NO.EEA/1833.0023.01.FACILITY,Rana Gruber AS,Mo i Rana,14.1515779,66.32656,,Disposal,HW,3.3,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10018048.Facility,Trelleborgs avfallsanläggning,TRELLEBORG,13.1005,55.38248,,Disposal,NONHW,41.0,
2026/02/13,Sweden,2016.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024325.Facility,Billerud Karlsborgs bruk,KARLSBORGSVERKEN,23.28767,65.79194,,Disposal,NONHW,11400.0,
2026/02/13,Denmark,2016.0,5.0,Waste and wastewater management,5(f),DK.CAED/900000024.FACILITY,Spildevandscenter Avedøre (renseanlæg),Hvidovre,12.45055509,55.6085262,,Recovery,NONHW,1299.0,
2026/02/13,Sweden,2017.0,1.0,Energy sector,1(c),SE.CAED/10021163.Facility,Västerås kraftvärmeverk,VÄSTERÅS,16.51352,59.58845,,Recovery,HW,25000.0,
2026/02/13,Sweden,2015.0,1.0,Energy sector,1(c),SE.CAED/10014055.Facility,VÄRTAVERKET,STOCKHOLM,18.1033,59.35339,,Recovery,HW,89.5,
2026/02/13,Denmark,2016.0,4.0,Chemical industry,4(e),DK.CAED/000106228.FACILITY,Novo Nordisk A/S Bagsværd,Bagsværd,12.455185160613674,55.75455486519827,,Disposal,HW,660.0,
2026/02/13,Sweden,2023.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10018676.Facility,Södra Cell Värö,VÄRÖBACKA,12.17193,57.22166,,Disposal,NONHW,3861.0,
2026/02/13,Norway,2012.0,8.0,Animal and vegetable products from the food and beverage sector,8(b),NO.EEA/1244.0007.01.FACILITY,Austevoll Laksepakkeri AS,Storebø,5.223897,60.0921173,,Disposal,HW,0.838,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014612.Facility,Björshults avfallsanläggning,NYKÖPING,16.99319,58.71185,,Recovery,HW,1520.0,
2026/02/13,Denmark,2011.0,3.0,Mineral industry,3(f),DK.CAED/000105648.FACILITY,ROCKWOOL Danmark A/S - Hobro,Hobro,9.841398786843724,56.71652011001657,,Recovery,HW,22.0,
2026/02/13,Denmark,2016.0,2.0,Production and processing of metals,2(f),DK.CAED/000071221.FACILITY,Dan-Color A/S,Them,9.580678974924156,56.09632193422114,,Recovery,HW,20.5,
2026/02/13,Denmark,2010.0,5.0,Waste and wastewater management,5(b),DK.EEA/2877.FACILITY,I/S AARS VARMEVÆRK,Aars,9.53995518318281,56.8064842774465,,Recovery,HW,1580.0,
2026/02/13,Sweden,2009.0,5.0,Waste and wastewater management,5(a),SE.CAED/10018382.Facility,Ragn-Sells Treatment & Detox AB,HALMSTAD,12.94636,56.63906,,Recovery,HW,10200.0,
2026/02/13,Sweden,2010.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10015075.Facility,Billerud Sweden AB Skärblacka Bruk,SKÄRBLACKA,15.90144,58.57869,,Recovery,HW,66.0,
2026/02/13,Sweden,2017.0,5.0,Waste and wastewater management,5(b),SE.CAED/10021744.Facility,Bäckelundsverket,BORLÄNGE,15.41131,60.47686,,Disposal,HW,3430.0,
2026/02/13,Sweden,2019.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10019131.Facility,Munksjö Paper AB Billingsfors,BILLINGSFORS,12.25601,58.9878,,Recovery,NONHW,5910.0,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017075.Facility,Mörrums avfallsanläggning,MÖRRUM,14.72016,56.18547,,Recovery,NONHW,31700.0,
2026/02/13,Denmark,2020.0,1.0,Energy sector,1(c),DK.CAED/000068265.FACILITY,SILKEBORG VARME A/S,Silkeborg,9.556894202416276,56.18199765871436,,Disposal,HW,0.071,
2026/02/13,Norway,2016.0,2.0,Production and processing of metals,2(f),NO.EEA/1256.0007.01.FACILITY,Frank Mohn Flatøy AS,Frekhaug,5.253004,60.53618,,Recovery,HW,72.4,
2026/02/13,Sweden,2012.0,1.0,Energy sector,1(c),SE.CAED/10024891.Facility,Kiruna värmeverk,KIRUNA,20.25146,67.83922,,Disposal,NONHW,70500.0,
2026/02/13,Sweden,2011.0,2.0,Production and processing of metals,2(d),SE.CAED/10014711.Facility,SKF Mekan AB,KATRINEHOLM,16.19833,58.99565,,Recovery,HW,95.0,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014053.Facility,HÖGDALENVERKET,STOCKHOLM,18.06066,59.25761,,Recovery,HW,1.0,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10024660.Facility,Greencare Solutions,LULEÅ,22.11184,65.68832,,Disposal,HW,39.8,
2026/02/13,Sweden,2018.0,1.0,Energy sector,1(c),SE.CAED/10017499.Facility,Ångcentralen,PERSTORP,13.38388,56.12476,,Disposal,HW,3050.0,
2026/02/13,Sweden,2016.0,4.0,Chemical industry,4(a)(ii),SE.CAED/10017496.Facility,Allyleterfabriken,PERSTORP,13.3796,56.12672,,Disposal,HW,254.0,
2026/02/13,Sweden,2016.0,4.0,Chemical industry,4(b)(ii),SE.CAED/10017809.Facility,Kemira Kemi AB,HELSINGBORG,12.71377,56.01035,,Recovery,NONHW,1090.0,
2026/02/13,Denmark,2008.0,4.0,Chemical industry,4(a),DK.EEA/1999.FACILITY,PharmaZell Denmark A/S,Hvidovre,12.4518557229697,55.6118087493126,,Recovery,HW,1.0,
2026/02/13,Sweden,2016.0,2.0,Production and processing of metals,2(b),SE.CAED/10014660.Facility,SSAB EMEA AB Oxelösund,OXELÖSUND,17.12562,58.67695,,Disposal,HW,1660.0,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022481.Facility,Rödsta Avfallsanläggning,SOLLEFTEÅ,17.19244,63.15039,,Recovery,NONHW,10400.0,
2026/02/13,Norway,2015.0,5.0,Waste and wastewater management,5(a),NO.EEA/1833.0032.01.FACILITY,Miljøteknikk Terrateam,Mo i Rana,14.152585,66.30328,,Recovery,HW,6.4,
2026/02/13,Sweden,2018.0,2.0,Production and processing of metals,2(f),SE.CAED/10014931.Facility,Grytgöls Bruk AB,GRYTGÖL,15.5578,58.79922,,Disposal,HW,61.4,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016980.Facility,Mältans avfallsanläggning,RÖDEBY,15.60294,56.24128,,Recovery,NONHW,44200.0,
2026/02/13,Denmark,2018.0,5.0,Waste and wastewater management,5(c),DK.CAED/000096309.FACILITY,RGS Nordic A/S ,Hampen,9.398789809397272,56.07749800872325,,Recovery,NONHW,8708.0,
2026/02/13,Denmark,2010.0,5.0,Waste and wastewater management,5(c),DK.EEA/7926.FACILITY,RGS 90 A/S Balle,Balle,10.834776175451,56.3008520489124,,Disposal,NONHW,854.0,
2026/02/13,Sweden,2023.0,5.0,Waste and wastewater management,5(b),SE.CAED/10018458.Facility,Kristinehedsverket,HALMSTAD,12.90604,56.69214,,Disposal,NONHW,1000.0,
2026/02/13,Sweden,2009.0,5.0,Waste and wastewater management,5(a),SE.EEA/2284-174.FACILITY,Bjästa anläggningen,KÖPMANHOLMEN,18.57410072,63.17412574,,Disposal,HW,367.0,
2026/02/13,Sweden,2024.0,9.0,Other activities,9(c),SE.CAED/10016092.Facility,IKEA Industry Älmhult AB (fd Swedwood),ÄLMHULT,14.13771,56.53277,,Recovery,HW,304.0,
2026/02/13,Sweden,2016.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10017763.Facility,Boliden Bergsöe AB,LANDSKRONA,12.84489,55.86354,,Recovery,HW,2707.0,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014736.Facility,Lilla Nyby avfallsanläggnng,ESKILSTUNA,16.53889,59.34456,,Disposal,HW,187.0,
2026/02/13,Norway,2015.0,9.0,Other activities,9(d),NO.EEA/1001.0071.01.FACILITY,Elkem Carbon,Kristiansand S,7.971399,58.1268425,,Recovery,HW,45.4,
2026/02/13,Sweden,2019.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020232.Facility,Falevi avfallsanläggning,FALKÖPING,13.53745,58.15579,,Disposal,HW,5.0,
2026/02/13,Sweden,2007.0,1.0,Energy sector,1(c),SE.CAED/10014983.Facility,Kraftvärmeverket i Linköping,LINKÖPING,15.62498,58.41941,,Recovery,NONHW,12500.0,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017464.Facility,Åsens Avfallsanläggning,NÄSUM,14.50384,56.1479,,Recovery,HW,220.0,
2026/02/13,Sweden,2021.0,3.0,Mineral industry,3(g),SE.CAED/10017447.Facility,Geberit Production AB,BROMÖLLA,14.46135,56.07605,,Recovery,HW,780.0,
2026/02/13,Norway,2012.0,2.0,Production and processing of metals,2(d),NO.EEA/0819.0009.01.FACILITY,Ulefos Jernværk AS,Ulefoss,9.260228,59.2848053,,Recovery,HW,9.92,
2026/02/13,Sweden,2019.0,4.0,Chemical industry,4(a)(viii),SE.CAED/10018829.Facility,Borealis Polyetenfabriken,STENUNGSUND,11.84498,58.07622,,Disposal,HW,1750.0,
2026/02/13,Sweden,2007.0,3.0,Mineral industry,3(b),SE.CAED/10024478.Facility,Boliden Mineral AB - Aitikgruv,GÄLLIVARE,20.96005,67.07162,,Recovery,NONHW,3670.0,
2026/02/13,Sweden,2020.0,1.0,Energy sector,1(c),SE.CAED/10018830.Facility,Stenungsunds Kraftverk,STENUNGSUND,11.84479,58.08896,,Disposal,HW,0.018,
2026/02/13,Sweden,2014.0,2.0,Production and processing of metals,2(f),SE.CAED/10019801.Facility,GKN Aerospace Sweden AB,TROLLHÄTTAN,12.32395,58.31306,,Recovery,NONHW,5480.0,
2026/02/13,Sweden,2007.0,3.0,Mineral industry,3(b),SE.CAED/10024478.Facility,Boliden Mineral AB - Aitikgruv,GÄLLIVARE,20.96005,67.07162,,Disposal,HW,1220.0,
2026/02/13,Denmark,2009.0,5.0,Waste and wastewater management,5(d),DK.CAED/000105673.FACILITY,Klintholm I/S,Hesselager,10.797981688537549,55.18354327536586,,Recovery,NONHW,9710.0,
2026/02/13,Sweden,2013.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10020871.Facility,Aspa Pulp AB,Aspa Bruk,14.80669,58.75529,,Disposal,HW,3.8,
2026/02/13,Denmark,2023.0,1.0,Energy sector,1(c),DK.CAED/000106201.FACILITY,H.C. Ørsted Værket,København SV,12.557639743126568,55.65735552062659,,Recovery,HW,0.163,
2026/02/13,Sweden,2011.0,1.0,Energy sector,1(c),SE.CAED/10014983.Facility,Kraftvärmeverket i Linköping,LINKÖPING,15.62498,58.41941,,Disposal,NONHW,13100.0,
2026/02/13,Denmark,2012.0,4.0,Chemical industry,4(e),DK.EEA/7990.FACILITY,BASF A/S,Kalundborg          ,11.1016710380884,55.6713499053015,,Disposal,NONHW,31.0,
2026/02/13,Sweden,2010.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10018903.Facility,Arctic Paper Munkedals AB,MUNKEDAL,11.69228,58.48034,,Disposal,NONHW,461.0,
2026/02/13,Norway,2016.0,1.0,Energy sector,1(c),NO.EEA/0301.1091.01.FACILITY,Rodeløkka Varmesentral,Oslo,10.7668123,59.9256248,,Recovery,HW,28.6,
2026/02/13,Denmark,2023.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105787.FACILITY,Svendborg Kraftvarme P/S,Svendborg,10.608578025004949,55.05991919297627,,Recovery,HW,632.32,
2026/02/13,Denmark,2019.0,4.0,Chemical industry,4(e),DK.CAED/000106217.FACILITY,Novo Nordisk Pharmatech A/S ,Køge,12.194405388968748,55.49695145690151,,Disposal,HW,624.0,
2026/02/13,Sweden,2018.0,4.0,Chemical industry,4(a)(iv),SE.CAED/10020851.Facility,Nouryon Functional Chemicals AB,KUMLA,15.26921,59.12619,,Disposal,HW,363.0,
2026/02/13,Sweden,2008.0,2.0,Production and processing of metals,2(d),SE.CAED/10014080.Facility,SCANIA SÖDERTÄLJE,SÖDERTÄLJE,17.64362,59.16575,,Disposal,HW,2630.0,
2026/02/13,Sweden,2016.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,Disposal,NONHW,2460.0,
2026/02/13,Sweden,2020.0,2.0,Production and processing of metals,2(f),SE.CAED/10016954.Facility,EBP i Olofström AB,OLOFSTRÖM,14.55448,56.26552,,Recovery,HW,1410.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(c),SE.CAED/10015013.Facility,Gärstad Väst,LINKÖPING,15.6434,58.43703,,Recovery,NONHW,24400.0,
2026/02/13,Sweden,2022.0,6.0,Paper and wood production and processing,6(c),SE.CAED/10015852.Facility,VIDA Ingarp AB,EKSJÖ,14.97948,57.57789,,Recovery,HW,6.8,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(a),SE.CAED/10018466.Facility,Stena Recycling Cools,HALMSTAD,12.95146,56.63845,,Disposal,HW,418.82,
2026/02/13,Sweden,2021.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10018186.Facility,Kiviks Musteri AB,KIVIK,14.26843,55.67358,,Recovery,NONHW,5360.0,
2026/02/13,Denmark,2016.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),DK.CAED/000098610.FACILITY,Nordic Sugar A/S Nykøbing,Nykøbing F,11.876688067294022,54.762222129364574,,Disposal,HW,63.650000000000006,
2026/02/13,Norway,2010.0,3.0,Mineral industry,3(a),NO.EEA/0000.0019.01.FACILITY,Valhall,Stavanger,3.393894,56.27745,,Recovery,HW,161.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016512.Facility,Mörkeskogs avfallsanl.,MÖNSTERÅS,16.40274,57.01266,,Disposal,HW,1.23,
2026/02/13,Sweden,2011.0,2.0,Production and processing of metals,2(f),SE.CAED/10016954.Facility,EBP i Olofström AB,OLOFSTRÖM,14.55448,56.26552,,Disposal,HW,1000.0,
2026/02/13,Sweden,2019.0,4.0,Chemical industry,4(a)(i),SE.CAED/10019010.Facility,Bim Kemi Sweden AB,STENKULLEN,12.31613,57.79698,,Disposal,HW,13.1,
2026/02/13,Sweden,2010.0,,,,SE.CAED/10018341.Facility,Ages Casting Unnaryd AB (fd Åges Metallgjuteri),Unnaryd,13.525,56.9596,,Disposal,HW,13.6,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014612.Facility,Björshults avfallsanläggning,NYKÖPING,16.99319,58.71185,,Recovery,HW,1320.0,
2026/02/13,Norway,2012.0,6.0,Paper and wood production and processing,6(a),NO.EEA/0628.0008.01.FACILITY,Sødra Cell Tofte,Oslo,10.5664406,59.54685,,Disposal,NONHW,226.0,
2026/02/13,Denmark,2011.0,5.0,Waste and wastewater management,5(a),DK.CAED/000105957.FACILITY,Nordic Oily Waste A/S,Aarhus C,10.218511354734618,56.14739030367837,,Recovery,HW,1170.0,
2026/02/13,Denmark,2024.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105461.FACILITY,I/S Amager Ressourcecenter,København S,12.619182903975656,55.684214425328406,,Disposal,HW,11392.0,
2026/02/13,Sweden,2012.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10023612.Facility,SCA Obbola AB,OBBOLA,20.32111,63.70116,,Disposal,NONHW,318.0,
2026/02/13,Denmark,2024.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.CAED/000068116.FACILITY,Danish Crown A/S - Horsens,Horsens,9.827559859910572,55.916708654025896,,Recovery,HW,8.87,
2026/02/13,Norway,2011.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,Recovery,HW,7261.0,
2026/02/13,Sweden,2013.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10017772.Facility,Befesa Circular Alloys Sweden,LANDSKRONA,12.83922,55.85738,,Recovery,NONHW,25800.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016417.Facility,Kolsrums avfallsanl.,HÖGSBY,16.00518,57.15984,,Recovery,NONHW,5000.0,
