PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,Pollutant,transfers,confidentialityReason
2026/02/13,Sweden,2017,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total organic carbon(as total C or COD/3) (TOC),394000.0,
2026/02/13,Sweden,2017,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10019304.Facility,Arla Foods AB,GÖTENE,13.48758,58.52986,,Total phosphorus,16700.0,
2026/02/13,Sweden,2018,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),45.0,
2026/02/13,Sweden,2018,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),88700.0,
2026/02/13,Sweden,2019,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Total organic carbon(as total C or COD/3) (TOC),177000.0,
2026/02/13,Sweden,2019,4.0,Chemical industry,4(b)(v),SE.CAED/10017515.Facility,Johnson Matthey Formox AB,PERSTORP,13.38469,56.12651,,Total organic carbon(as total C or COD/3) (TOC),61000.0,
2026/02/13,Sweden,2019,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10016450.Facility,Guldfågeln,MÖRBYLÅNGA,16.38964,56.51161,,Total organic carbon(as total C or COD/3) (TOC),52800.0,
2026/02/13,Sweden,2019,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total phosphorus,7620.0,
2026/02/13,Sweden,2020,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018076.Facility,"Scan, Kristianstad",KRISTIANSTAD,14.1486,56.01971,,Total phosphorus,8650.0,
2026/02/13,Sweden,2020,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total organic carbon(as total C or COD/3) (TOC),92000.0,
2026/02/13,Sweden,2020,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total organic carbon(as total C or COD/3) (TOC),117000.0,
2026/02/13,Sweden,2020,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10019304.Facility,Arla Foods AB,GÖTENE,13.48758,58.52986,,Total phosphorus,13500.0,
2026/02/13,Sweden,2021,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),20.9,
2026/02/13,Sweden,2021,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),63000.0,
2026/02/13,Sweden,2022,4.0,Chemical industry,4(b)(v),SE.CAED/10017515.Facility,Johnson Matthey Formox AB,PERSTORP,13.38469,56.12651,,Total organic carbon(as total C or COD/3) (TOC),61800.0,
2026/02/13,Sweden,2022,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10016450.Facility,Guldfågeln,MÖRBYLÅNGA,16.38964,56.51161,,Total organic carbon(as total C or COD/3) (TOC),59100.0,
2026/02/13,Sweden,2022,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total phosphorus,7590.0,
2026/02/13,Sweden,2007,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Total organic carbon(as total C or COD/3) (TOC),200000.0,
2026/02/13,Sweden,2007,4.0,Chemical industry,4(a)(ii),SE.CAED/10017507.Facility,Myrsyralinjen,PERSTORP,13.38019,56.12535,,Nickel and compounds (as Ni),26.5,
2026/02/13,Sweden,2007,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017923.Facility,Orkla Foods Sverige AB,ESLÖV,13.3112,55.82887,,Total phosphorus,16000.0,
2026/02/13,Sweden,2008,,,,SE.CAED/10020367.Facility,Anholmen Fastighets AB (Akzo Nobel Base Chemicals),SKOGHALL,13.44588,59.32569,,Total organic carbon(as total C or COD/3) (TOC),188000.0,
2026/02/13,Sweden,2008,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Mercury and compounds (as Hg),2.05,
2026/02/13,Sweden,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10013773.Facility,ARLA,JÄRFÄLLA,17.81497,59.44813,,Total organic carbon(as total C or COD/3) (TOC),119000.0,
2026/02/13,Sweden,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total organic carbon(as total C or COD/3) (TOC),195000.0,
2026/02/13,Sweden,2008,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total phosphorus,9600.0,
2026/02/13,Sweden,2009,4.0,Chemical industry,4(e),SE.CAED/10017497.Facility,Pharma,PERSTORP,13.39045,56.12263,,Toluene,698.0,
2026/02/13,Sweden,2009,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),71000.0,
2026/02/13,Sweden,2009,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017202.Facility,Arlövs sockerbruk,ARLÖV,13.06586,55.63126,,Total organic carbon(as total C or COD/3) (TOC),397000.0,
2026/02/13,Sweden,2010,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Nonylphenol and Nonylphenol ethoxylates,82.0,
2026/02/13,Sweden,2010,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Total organic carbon(as total C or COD/3) (TOC),297000.0,
2026/02/13,Sweden,2010,4.0,Chemical industry,4(e),SE.CAED/10013892.Facility,"FRESENIUS KABI, BRUNNAFABRIKEN",KUNGSÄNGEN,17.73935,59.51364,,Total organic carbon(as total C or COD/3) (TOC),100000.0,
2026/02/13,Sweden,2010,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017923.Facility,Orkla Foods Sverige AB,ESLÖV,13.3112,55.82887,,Total phosphorus,13200.0,
2026/02/13,Sweden,2010,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.EEA/0126-107.FACILITY,"SPENDRUPS BRYGGERI, VÅRBYENHET",VÅRBY 1,17.87902622,59.25560197,,Total phosphorus,6560.0,
2026/02/13,Sweden,2010,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.EEA/1496-1116.FACILITY,Arla Foods AB - Skövde,SKÖVDE,13.86254313,58.40030663,,Total organic carbon(as total C or COD/3) (TOC),160000.0,
2026/02/13,Sweden,2011,4.0,Chemical industry,4(a)(ii),SE.CAED/10015061.Facility,Lantmännen Biorefineries AB,NORRKÖPING,16.22923,58.61405,,Zinc and compounds (as Zn),101.0,
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total organic carbon(as total C or COD/3) (TOC),159000.0,
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total phosphorus,5160.0,
2026/02/13,Sweden,2012,4.0,Chemical industry,4(e),SE.CAED/10017497.Facility,Pharma,PERSTORP,13.39045,56.12263,,Toluene,1910.0,
2026/02/13,Sweden,2012,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),64300.0,
2026/02/13,Sweden,2012,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017202.Facility,Arlövs sockerbruk,ARLÖV,13.06586,55.63126,,Total organic carbon(as total C or COD/3) (TOC),432000.0,
2026/02/13,Sweden,2013,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Nonylphenol and Nonylphenol ethoxylates,47.0,
2026/02/13,Sweden,2013,4.0,Chemical industry,4(e),SE.CAED/10013892.Facility,"FRESENIUS KABI, BRUNNAFABRIKEN",KUNGSÄNGEN,17.73935,59.51364,,Total organic carbon(as total C or COD/3) (TOC),124000.0,
2026/02/13,Sweden,2013,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.EEA/1496-1116.FACILITY,Arla Foods AB - Skövde,SKÖVDE,13.86254313,58.40030663,,Total organic carbon(as total C or COD/3) (TOC),256000.0,
2026/02/13,Sweden,2014,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,Chromium and compounds (as Cr),122.0,
2026/02/13,Sweden,2014,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Nickel and compounds (as Ni),41.8,
2026/02/13,Sweden,2014,4.0,Chemical industry,4(a)(ii),SE.CAED/10017516.Facility,BI-QEM Resins AB,PERSTORP,13.39222,56.12734,,Phenols (as total C),16400.0,
2026/02/13,Sweden,2014,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10013773.Facility,ARLA,JÄRFÄLLA,17.81497,59.44813,,Total organic carbon(as total C or COD/3) (TOC),137000.0,
2026/02/13,Sweden,2014,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10023053.Facility,Arla mejeri,ÖSTERSUND,14.64978,63.16552,,Total phosphorus,5370.0,
2026/02/13,Sweden,2015,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017202.Facility,Arlövs sockerbruk,ARLÖV,13.06586,55.63126,,Total organic carbon(as total C or COD/3) (TOC),311000.0,
2026/02/13,Sweden,2015,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10016533.Facility,"Arla Foods AB, Kalmar",KALMAR,16.33577,56.67383,,Total phosphorus,9480.0,
2026/02/13,Sweden,2016,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Nonylphenol and Nonylphenol ethoxylates,10.0,
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,5(d),SE.CAED/10013818.Facility,SOFIELUNDS ÅTERVINNINGSANLÄGGN,HUDDINGE,17.98903,59.17574,,Total organic carbon(as total C or COD/3) (TOC),52300.0,
2026/02/13,Sweden,2016,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018076.Facility,"Scan, Kristianstad",KRISTIANSTAD,14.1486,56.01971,,Total phosphorus,12800.0,
2026/02/13,Sweden,2017,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,Chromium and compounds (as Cr),81.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(ii),SE.CAED/10017516.Facility,BI-QEM Resins AB,PERSTORP,13.39222,56.12734,,Phenols (as total C),28700.0,
2026/02/13,Sweden,2017,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total phosphorus,13100.0,
2026/02/13,Sweden,2017,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10023053.Facility,Arla mejeri,ÖSTERSUND,14.64978,63.16552,,Total phosphorus,6360.0,
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,5(d),SE.CAED/10021206.Facility,Gryta avfallsanläggning,Västerås,16.54427,59.66614,,Phenols (as total C),40.0,
2026/02/13,Sweden,2018,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10016533.Facility,"Arla Foods AB, Kalmar",KALMAR,16.33577,56.67383,,Total phosphorus,8000.0,
2026/02/13,Sweden,2018,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10023600.Facility,Umeå mejeri,UMEÅ,20.3465,63.84962,,Total nitrogen,64900.0,
2026/02/13,Sweden,2018,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10024570.Facility,Luleå mejeri/Nordan,LULEÅ,22.10574,65.57565,,Total organic carbon(as total C or COD/3) (TOC),56000.0,
2026/02/13,Sweden,2019,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),24.0,
2026/02/13,Sweden,2019,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018076.Facility,"Scan, Kristianstad",KRISTIANSTAD,14.1486,56.01971,,Total phosphorus,9950.0,
2026/02/13,Sweden,2020,2.0,Production and processing of metals,2(b),SE.CAED/10021812.Facility,"Outokumpu Stainless AB, Avesta",AVESTA,16.18031,60.13507,,Chromium and compounds (as Cr),50.9,
2026/02/13,Sweden,2020,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total phosphorus,7590.0,
2026/02/13,Sweden,2021,5.0,Waste and wastewater management,5(d),SE.CAED/10021206.Facility,Gryta avfallsanläggning,Västerås,16.54427,59.66614,,Phenols (as total C),31.0,
2026/02/13,Sweden,2021,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10016533.Facility,"Arla Foods AB, Kalmar",KALMAR,16.33577,56.67383,,Total phosphorus,13900.0,
2026/02/13,Sweden,2021,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10017647.Facility,Malmö Mejeri AB,MALMÖ,13.06184,55.56132,,Total nitrogen,57800.0,
2026/02/13,Sweden,2022,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Total organic carbon(as total C or COD/3) (TOC),129000.0,
2026/02/13,Sweden,2022,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),28.5,
2026/02/13,Sweden,2022,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Total organic carbon(as total C or COD/3) (TOC),167000.0,
2026/02/13,Sweden,2022,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018076.Facility,"Scan, Kristianstad",KRISTIANSTAD,14.1486,56.01971,,Total phosphorus,8990.0,
2026/02/13,Sweden,2010,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.EEA/1480-1206.FACILITY,"ARLA, Göteborg",GÖTEBORG,12.01079715,57.68044367,,Total organic carbon(as total C or COD/3) (TOC),119000.0,
2026/02/13,Sweden,2011,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),129.0,
2026/02/13,Sweden,2011,5.0,Waste and wastewater management,5(d),SE.CAED/10013818.Facility,SOFIELUNDS ÅTERVINNINGSANLÄGGN,HUDDINGE,17.98903,59.17574,,Total organic carbon(as total C or COD/3) (TOC),282000.0,
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),86100.0,
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10019304.Facility,Arla Foods AB,GÖTENE,13.48758,58.52986,,Total nitrogen,52200.0,
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.EEA/1496-1116.FACILITY,Arla Foods AB - Skövde,SKÖVDE,13.86254313,58.40030663,,Total organic carbon(as total C or COD/3) (TOC),173000.0,
2026/02/13,Sweden,2012,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Total organic carbon(as total C or COD/3) (TOC),128000.0,
2026/02/13,Sweden,2012,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Zinc and compounds (as Zn),194.0,
2026/02/13,Sweden,2012,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017923.Facility,Orkla Foods Sverige AB,ESLÖV,13.3112,55.82887,,Total phosphorus,14800.0,
2026/02/13,Sweden,2012,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total phosphorus,8680.0,
2026/02/13,Sweden,2012,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10023053.Facility,Arla mejeri,ÖSTERSUND,14.64978,63.16552,,Total phosphorus,5300.0,
2026/02/13,Sweden,2013,4.0,Chemical industry,4(a)(viii),SE.CAED/10022492.Facility,Nouryon Functional chemicals AB,ÖRNSKÖLDSVIK,18.70001,63.27019,,Chlorides (as total Cl),4360000.0,
2026/02/13,Sweden,2013,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10016533.Facility,"Arla Foods AB, Kalmar",KALMAR,16.33577,56.67383,,Total phosphorus,8700.0,
2026/02/13,Sweden,2013,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.EEA/1480-1206.FACILITY,"ARLA, Göteborg",GÖTEBORG,12.01079715,57.68044367,,Total organic carbon(as total C or COD/3) (TOC),98000.0,
2026/02/13,Sweden,2014,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Total organic carbon(as total C or COD/3) (TOC),60400.0,
2026/02/13,Sweden,2014,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),187.0,
2026/02/13,Sweden,2014,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Total organic carbon(as total C or COD/3) (TOC),139000.0,
2026/02/13,Sweden,2014,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),58600.0,
2026/02/13,Sweden,2015,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Nonylphenol and Nonylphenol ethoxylates,68.0,
2026/02/13,Sweden,2015,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Total organic carbon(as total C or COD/3) (TOC),137000.0,
2026/02/13,Sweden,2015,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017923.Facility,Orkla Foods Sverige AB,ESLÖV,13.3112,55.82887,,Total phosphorus,12000.0,
2026/02/13,Sweden,2015,8.0,Animal and vegetable products from the food and beverage sector,8(b)(ii),SE.CAED/10021847.Facility,SPENDRUPS BRYGGERI AB,GRÄNGESBERG,15.01324,60.07776,,Total phosphorus,9670.0,
2026/02/13,Sweden,2015,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10019304.Facility,Arla Foods AB,GÖTENE,13.48758,58.52986,,Total phosphorus,24100.0,
2026/02/13,Sweden,2016,8.0,Animal and vegetable products from the food and beverage sector,8(b),SE.CAED/10017539.Facility,Essentia Protein Solutions AB,Klippan,13.15001,56.2056,,Total organic carbon(as total C or COD/3) (TOC),99800.0,
2026/02/13,Sweden,2016,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10016533.Facility,"Arla Foods AB, Kalmar",KALMAR,16.33577,56.67383,,Total phosphorus,10800.0,
2026/02/13,Sweden,2016,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10018571.Facility,"Arla Foods AB, Falkenbergsmeje",FALKENBERG,12.53663,56.89793,,Total organic carbon(as total C or COD/3) (TOC),318000.0,
2026/02/13,Sweden,2016,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10023600.Facility,Umeå mejeri,UMEÅ,20.3465,63.84962,,Total nitrogen,63100.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(ii),SE.CAED/10014415.Facility,Cytiva Sweden AB,UPPSALA,17.66744,59.85419,,Total organic carbon(as total C or COD/3) (TOC),59300.0,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(ii),SE.CAED/10017498.Facility,TMP-fabriken,PERSTORP,13.38709,56.12457,,Nickel and compounds (as Ni),52.9,
2026/02/13,Sweden,2017,4.0,Chemical industry,4(a)(ii),SE.CAED/10017509.Facility,Pentafabriken,PERSTORP,13.38065,56.12628,,Total organic carbon(as total C or COD/3) (TOC),132000.0,
2026/02/13,Sweden,2017,8.0,Animal and vegetable products from the food and beverage sector,8(a),SE.CAED/10018026.Facility,UGGLARP SLAKTERI,TRELLEBORG,13.29065,55.46663,,Total organic carbon(as total C or COD/3) (TOC),86600.0,
