PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Norway,2017,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),2420.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Sulphur hexafluoride (SF6),640.0
2026/02/13,Denmark,2024,2.0,Production and processing of metals,Nitrogen oxides (NOX),79726.0
2026/02/13,Norway,2015,4.0,Chemical industry,Polycyclic aromatic hydrocarbons (PAHs),82.2
2026/02/13,Norway,2013,2.0,Production and processing of metals,Trichloroethylene (TRI),2240.0
2026/02/13,Norway,2013,4.0,Chemical industry,"Benzo(g,h,i)perylene",0.2
2026/02/13,Denmark,2015,1.0,Energy sector,Methane (CH4),2090000.0
2026/02/13,Denmark,2020,1.0,Energy sector,Nitrous oxide (N2O),40512.061
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Particulate matter (PM10),12611.5458
2026/02/13,Sweden,2010,1.0,Energy sector,Sulphur oxides (SOX),2764000.0
2026/02/13,Sweden,2010,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),5944.0
2026/02/13,Norway,2016,4.0,Chemical industry,Fluorides (as total F),2591.3
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),920.0
2026/02/13,Denmark,2009,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),74840.0
2026/02/13,Sweden,2020,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,412000000.0
2026/02/13,Norway,2007,3.0,Mineral industry,Non-methane volatile organic compounds (NMVOC),65380000.0
2026/02/13,Sweden,2014,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),19300.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Arsenic and compounds (as As),252.4
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Chlorine and inorganic compounds (as HCl),722000.0
2026/02/13,Norway,2013,9.0,Other activities,"Benzo(g,h,i)perylene",1.92
2026/02/13,Norway,2016,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,1443000000.0
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1561.0
2026/02/13,Sweden,2011,8.0,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),113.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Nitrous oxide (N2O),498.7952
2026/02/13,Norway,2017,9.0,Other activities,Fluoranthene,108.0
2026/02/13,Denmark,2020,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),373194.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.003892
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000129
2026/02/13,Sweden,2008,5.0,Waste and wastewater management,Nitrous oxide (N2O),193400.0
2026/02/13,Norway,2015,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,87590000.0
2026/02/13,Norway,2016,4.0,Chemical industry,Copper and compounds (as Cu),138.0
2026/02/13,Denmark,2022,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),16695.0
2026/02/13,Denmark,2022,,,Carbon dioxide (CO2) excluding biomass,923440.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Copper and compounds (as Cu),369.0
2026/02/13,Norway,2011,1.0,Energy sector,Sulphur oxides (SOX),864000.0
2026/02/13,Sweden,2022,4.0,Chemical industry,Particulate matter (PM10),57700.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Anthracene,3990.0
2026/02/13,Denmark,2011,3.0,Mineral industry,Carbon monoxide (CO),1070000.0
2026/02/13,Sweden,2011,3.0,Mineral industry,Zinc and compounds (as Zn),327.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,Carbon dioxide (CO2),4935000000.0
2026/02/13,Denmark,2019,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),108.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Chromium and compounds (as Cr),974.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Sulphur oxides (SOX),6461000.0
2026/02/13,Denmark,2017,1.0,Energy sector,Fluorine and inorganic compounds (as HF),50640.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Sulphur oxides (SOX),6137000.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Nickel and compounds (as Ni),613.0
2026/02/13,Norway,2007,4.0,Chemical industry,Ammonia (NH3),423000.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,Fluorides (as total F),432800.0
2026/02/13,Norway,2017,4.0,Chemical industry,Particulate matter (PM10),327000.0
2026/02/13,Sweden,2019,1.0,Energy sector,Sulphur oxides (SOX),1285000.0
2026/02/13,Norway,2013,4.0,Chemical industry,Ammonia (NH3),500000.0
2026/02/13,Norway,2009,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),13700.0
2026/02/13,Norway,2011,1.0,Energy sector,Nitrogen oxides (NOX),2658000.0
2026/02/13,Denmark,2013,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),219700.0
2026/02/13,Norway,2015,5.0,Waste and wastewater management,Arsenic and compounds (as As),54.3
2026/02/13,Denmark,2011,1.0,Energy sector,Particulate matter (PM10),72000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Particulate matter (PM10),1106600.0
2026/02/13,Norway,2017,4.0,Chemical industry,Naphthalene,608.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Cadmium and compounds (as Cd),27.0
2026/02/13,Norway,2014,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),172000.0
2026/02/13,Sweden,2008,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",53300.0
2026/02/13,Denmark,2017,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),444000.0
2026/02/13,Sweden,2020,2.0,Production and processing of metals,Nitrogen oxides (NOX),5669000.0
2026/02/13,Norway,2012,4.0,Chemical industry,Total nitrogen,56900.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Copper and compounds (as Cu),576.0
2026/02/13,Sweden,2014,3.0,Mineral industry,Ammonia (NH3),143100.0
2026/02/13,Norway,2008,4.0,Chemical industry,Tetrachloromethane (TCM),285.0
2026/02/13,Norway,2015,9.0,Other activities,Anthracene,223.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Carbon monoxide (CO),4125594.0
2026/02/13,Denmark,2013,3.0,Mineral industry,Mercury and compounds (as Hg),40.0
2026/02/13,Denmark,2021,,,Sulphur oxides (SOX),1005.3532
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Cadmium and compounds (as Cd),11.9
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Methane (CH4),9472341.1048
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Arsenic and compounds (as As),75.0
2026/02/13,Denmark,2017,6.0,Paper and wood production and processing,Copper and compounds (as Cu),185.0
2026/02/13,Sweden,2010,1.0,Energy sector,Mercury and compounds (as Hg),11.1
2026/02/13,Sweden,2020,2.0,Production and processing of metals,Cadmium and compounds (as Cd),43.0
2026/02/13,Norway,2015,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),8769.2
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Mercury and compounds (as Hg),91.7
2026/02/13,Sweden,2014,1.0,Energy sector,Methane (CH4),328000.0
2026/02/13,Sweden,2023,3.0,Mineral industry,Ammonia (NH3),206767.0
2026/02/13,Norway,2008,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000125
2026/02/13,Sweden,2014,4.0,Chemical industry,Vinyl chloride,31800.0
2026/02/13,Norway,2008,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),5577.77
2026/02/13,Sweden,2011,4.0,Chemical industry,Particulate matter (PM10),234000.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Mercury and compounds (as Hg),23.2
2026/02/13,Denmark,2011,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),362000.0
2026/02/13,Norway,2012,4.0,Chemical industry,Phenols (as total C),13.3
2026/02/13,Sweden,2024,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),8669630.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Nitrogen oxides (NOX),3265307.2843
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22842000000.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Chromium and compounds (as Cr),79.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4841000000.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Nickel and compounds (as Ni),53.8
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Cadmium and compounds (as Cd),32.9
2026/02/13,Sweden,2014,5.0,Waste and wastewater management,Ammonia (NH3),52500.0
2026/02/13,Sweden,2014,5.0,Waste and wastewater management,Nickel and compounds (as Ni),175.6
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Total nitrogen,191.0
2026/02/13,Denmark,2008,,,Ammonia (NH3),39300.0
2026/02/13,Sweden,2011,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1339000.0
2026/02/13,Denmark,2008,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),285000.0
2026/02/13,Sweden,2020,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),1100.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Ammonia (NH3),11000.0
2026/02/13,Sweden,2009,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),915900.0
2026/02/13,Denmark,2019,1.0,Energy sector,Methane (CH4),2389450.734
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),68800.0
2026/02/13,Sweden,2008,5.0,Waste and wastewater management,Nitrogen oxides (NOX),676000.0
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,Carbon dioxide (CO2),1051000000.0
2026/02/13,Sweden,2008,3.0,Mineral industry,Carbon dioxide (CO2),3052000000.0
2026/02/13,Sweden,2019,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),15334000.0
2026/02/13,Denmark,2022,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),4935.0
2026/02/13,Norway,2011,3.0,Mineral industry,Methane (CH4),20526000.0
2026/02/13,Sweden,2022,3.0,Mineral industry,Carbon monoxide (CO),4510000.0
2026/02/13,Denmark,2012,3.0,Mineral industry,Ammonia (NH3),367200.0
2026/02/13,Norway,2015,9.0,Other activities,Arsenic and compounds (as As),443.0
2026/02/13,Sweden,2023,3.0,Mineral industry,Carbon monoxide (CO),4910299.0
2026/02/13,Sweden,2023,3.0,Mineral industry,Copper and compounds (as Cu),163.74
2026/02/13,Denmark,2011,3.0,Mineral industry,Particulate matter (PM10),103900.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Ammonia (NH3),61600.0
2026/02/13,Denmark,2007,2.0,Production and processing of metals,Hydrochlorofluorocarbons (HCFCs),32.0
2026/02/13,Sweden,2013,1.0,Energy sector,Ammonia (NH3),26200.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),200000.0
2026/02/13,Denmark,2013,1.0,Energy sector,Methane (CH4),2201000.0
2026/02/13,Norway,2011,3.0,Mineral industry,Phenols (as total C),26574.0
2026/02/13,Denmark,2021,,,Carbon dioxide (CO2) excluding biomass,985710.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Lead and compounds (as Pb),1105.0
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,Nitrogen oxides (NOX),969403.0
2026/02/13,Sweden,2023,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),7292600.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Cadmium and compounds (as Cd),2.337
2026/02/13,Sweden,2012,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),1.2
2026/02/13,Norway,2008,5.0,Waste and wastewater management,Mercury and compounds (as Hg),30.3
2026/02/13,Norway,2013,4.0,Chemical industry,Phenols (as total C),12.1
2026/02/13,Sweden,2011,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),331000.0
2026/02/13,Sweden,2019,4.0,Chemical industry,Ammonia (NH3),11000.0
2026/02/13,Norway,2013,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),2760.0
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,Arsenic and compounds (as As),21.0
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,Carbon dioxide (CO2),3876000000.0
2026/02/13,Norway,2009,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),117000.0
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,Particulate matter (PM10),203400.0
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),371000.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Cadmium and compounds (as Cd),100.8
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Ammonia (NH3),16100.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4981800000.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Particulate matter (PM10),1059000.0
2026/02/13,Sweden,2009,4.0,Chemical industry,Mercury and compounds (as Hg),15.8
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,Nitrous oxide (N2O),115600.0
2026/02/13,Norway,2017,3.0,Mineral industry,Sulphur oxides (SOX),636000.0
2026/02/13,Sweden,2019,1.0,Energy sector,Particulate matter (PM10),54800.0
2026/02/13,Denmark,2015,1.0,Energy sector,Carbon dioxide (CO2),9767000000.0
2026/02/13,Norway,2009,5.0,Waste and wastewater management,Carbon dioxide (CO2),402000000.0
2026/02/13,Denmark,2010,1.0,Energy sector,Carbon dioxide (CO2),18066000000.0
2026/02/13,Norway,2015,2.0,Production and processing of metals,Total organic carbon(as total C or COD/3) (TOC),5310.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),468.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,2064000000.0
2026/02/13,Sweden,2009,1.0,Energy sector,Hydro-fluorocarbons (HFCS),7890.0
2026/02/13,Denmark,2007,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),443600.0
2026/02/13,Norway,2017,4.0,Chemical industry,Fluoranthene,47.2
2026/02/13,Norway,2016,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.00227
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,236044000.0
2026/02/13,Norway,2013,4.0,Chemical industry,Copper and compounds (as Cu),144.0
2026/02/13,Denmark,2011,1.0,Energy sector,Nitrogen oxides (NOX),8608000.0
2026/02/13,Sweden,2022,4.0,Chemical industry,Carbon dioxide (CO2),488000000.0
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),0.0
2026/02/13,Sweden,2010,3.0,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.01128
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Ammonia (NH3),1426.126
2026/02/13,Denmark,2015,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),101000.0
2026/02/13,Denmark,2019,1.0,Energy sector,Mercury and compounds (as Hg),12.35
2026/02/13,Norway,2009,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),1174.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Carbon monoxide (CO),21240000.0
2026/02/13,Sweden,2018,3.0,Mineral industry,Carbon monoxide (CO),5864000.0
2026/02/13,Sweden,2020,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),204.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Particulate matter (PM10),847300.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),14573000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Copper and compounds (as Cu),1503.0
2026/02/13,Norway,2016,6.0,Paper and wood production and processing,Carbon dioxide (CO2),597000000.0
2026/02/13,Norway,2009,3.0,Mineral industry,Carbon dioxide (CO2),11461000000.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Arsenic and compounds (as As),270.0
2026/02/13,Norway,2015,4.0,Chemical industry,Fluorides (as total F),2830.0
2026/02/13,Sweden,2024,1.0,Energy sector,Methane (CH4),813000.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Anthracene,2250.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Benzene,78.6
2026/02/13,Denmark,2020,9.0,Other activities,Nitrogen oxides (NOX),15509.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Lead and compounds (as Pb),2820.0
2026/02/13,Denmark,2021,3.0,Mineral industry,Particulate matter (PM10),93791.0
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Mercury and compounds (as Hg),103.7
2026/02/13,Norway,2014,3.0,Mineral industry,Non-methane volatile organic compounds (NMVOC),44010000.0
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),11830793.2
2026/02/13,Norway,2007,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,1595000000.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Copper and compounds (as Cu),282.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Zinc and compounds (as Zn),18778.0
2026/02/13,Sweden,2017,4.0,Chemical industry,Carbon dioxide (CO2),951000000.0
2026/02/13,Denmark,2019,3.0,Mineral industry,Mercury and compounds (as Hg),30.7
2026/02/13,Denmark,2021,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),1247004.0139999995
2026/02/13,Norway,2014,3.0,Mineral industry,Carbon monoxide (CO),2470000.0
2026/02/13,Norway,2015,4.0,Chemical industry,Nitrogen oxides (NOX),1692000.0
2026/02/13,Sweden,2008,7.0,Intensive livestock production and aquaculture,Nitrous oxide (N2O),41000.0
2026/02/13,Norway,2014,9.0,Other activities,Nickel and compounds (as Ni),382.0
2026/02/13,Sweden,2016,1.0,Energy sector,Methane (CH4),202000.0
2026/02/13,Sweden,2011,1.0,Energy sector,Particulate matter (PM10),54300.0
2026/02/13,Denmark,2014,1.0,Energy sector,Nitrous oxide (N2O),98500.0
2026/02/13,Norway,2009,4.0,Chemical industry,Total nitrogen,21900.0
2026/02/13,Denmark,2013,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),6190000.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Lead and compounds (as Pb),2123.0
2026/02/13,Denmark,2024,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),5417.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Nitrous oxide (N2O),10000.0
