PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Italy,2018,3,Mineral industry,Sulphur oxides (SOX),4044032.4
2026/02/13,Belgium,2018,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),2067000
2026/02/13,United Kingdom,2010,8,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),48740.36
2026/02/13,Germany,2023,1,Energy sector,Cadmium and compounds (as Cd),159.2
2026/02/13,Italy,2022,1,Energy sector,Nickel and compounds (as Ni),2995.7870999999996
2026/02/13,Czechia,2016,1,Energy sector,Fluorine and inorganic compounds (as HF),133660
2026/02/13,United Kingdom,2011,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),21174
2026/02/13,Germany,2009,5,Waste and wastewater management,Nitrogen oxides (NOX),13809000
2026/02/13,Spain,2015,1,Energy sector,Chlorine and inorganic compounds (as HCl),1305200
2026/02/13,United Kingdom,2010,4,Chemical industry,Carbon monoxide (CO),27890000
2026/02/13,Spain,2019,1,Energy sector,Carbon monoxide (CO),12457000
2026/02/13,Netherlands,2023,5,Waste and wastewater management,Hydrochlorofluorocarbons (HCFCs),20.02
2026/02/13,Norway,2007,1,Energy sector,Sulphur oxides (SOX),1454000
2026/02/13,Romania,2020,3,Mineral industry,Carbon monoxide (CO),16790000
2026/02/13,Ireland,2013,5,Waste and wastewater management,Methane (CH4),29453000
2026/02/13,Czechia,2020,5,Waste and wastewater management,Hydrochlorofluorocarbons (HCFCs),5.396
2026/02/13,United Kingdom,2011,1,Energy sector,Sulphur oxides (SOX),242123000
2026/02/13,Portugal,2018,1,Energy sector,Mercury and compounds (as Hg),26.5
2026/02/13,Finland,2023,5,Waste and wastewater management,Nitrous oxide (N2O),1241100
2026/02/13,Italy,2012,3,Mineral industry,Arsenic and compounds (as As),92
2026/02/13,France,2012,5,Waste and wastewater management,Mercury and compounds (as Hg),268.3
2026/02/13,Poland,2014,3,Mineral industry,Lead and compounds (as Pb),1873
2026/02/13,Greece,2017,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),968000
2026/02/13,United Kingdom,2016,1,Energy sector,Methane (CH4),49086000
2026/02/13,Czechia,2022,3,Mineral industry,Benzene,5325
2026/02/13,Poland,2014,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),395000
2026/02/13,France,2008,9,Other activities,Non-methane volatile organic compounds (NMVOC),18305000
2026/02/13,France,2016,2,Production and processing of metals,Ammonia (NH3),184600
2026/02/13,Germany,2013,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),585000
2026/02/13,United Kingdom,2007,9,Other activities,Trichloroethylene (TRI),8780
2026/02/13,Germany,2013,,,Carbon dioxide (CO2) excluding biomass,360000000
2026/02/13,France,2019,6,Paper and wood production and processing,Carbon monoxide (CO),4205000
2026/02/13,Italy,2023,4,Chemical industry,Perfluorocarbons (PFCs),26100
2026/02/13,United Kingdom,2016,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1137000000
2026/02/13,Belgium,2012,6,Paper and wood production and processing,Nitrogen oxides (NOX),2351000
2026/02/13,United Kingdom,2016,5,Waste and wastewater management,Chlorine and inorganic compounds (as HCl),326900
2026/02/13,France,2019,6,Paper and wood production and processing,Copper and compounds (as Cu),104
2026/02/13,Poland,2014,6,Paper and wood production and processing,Ammonia (NH3),88000
2026/02/13,Poland,2009,3,Mineral industry,Mercury and compounds (as Hg),268
2026/02/13,Poland,2009,6,Paper and wood production and processing,Hydrochlorofluorocarbons (HCFCs),647
2026/02/13,Netherlands,2020,1,Energy sector,Benzene,27810
2026/02/13,France,2016,2,Production and processing of metals,Sulphur oxides (SOX),16454000
2026/02/13,Belgium,2012,,,Ammonia (NH3),12500
2026/02/13,Sweden,2024,3,Mineral industry,Carbon monoxide (CO),4032809
2026/02/13,Spain,2019,2,Production and processing of metals,Lead and compounds (as Pb),7373
2026/02/13,Sweden,2024,2,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4590612020
2026/02/13,Portugal,2008,1,Energy sector,Cadmium and compounds (as Cd),1509
2026/02/13,Sweden,2021,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),57900
2026/02/13,Portugal,2024,1,Energy sector,Zinc and compounds (as Zn),11755
2026/02/13,Finland,2012,1,Energy sector,Copper and compounds (as Cu),353
2026/02/13,Spain,2021,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.598893
2026/02/13,France,2014,4,Chemical industry,Perfluorocarbons (PFCs),2313
2026/02/13,Greece,2008,1,Energy sector,Sulphur oxides (SOX),350294000
2026/02/13,Greece,2007,2,Production and processing of metals,Nickel and compounds (as Ni),100
2026/02/13,Croatia,2016,3,Mineral industry,Carbon monoxide (CO),5483000
2026/02/13,Spain,2016,2,Production and processing of metals,Carbon monoxide (CO),152616000
2026/02/13,France,2018,,,Sulphur oxides (SOX),2603000
2026/02/13,Netherlands,2022,4,Chemical industry,Zinc and compounds (as Zn),2460
2026/02/13,Ireland,2009,9,Other activities,Nitrous oxide (N2O),11200
2026/02/13,Belgium,2023,5,Waste and wastewater management,Cadmium and compounds (as Cd),58.8
2026/02/13,Portugal,2009,5,Waste and wastewater management,Nitrous oxide (N2O),59500
2026/02/13,Spain,2007,6,Paper and wood production and processing,Ammonia (NH3),80200
2026/02/13,Sweden,2013,6,Paper and wood production and processing,Ammonia (NH3),1428900
2026/02/13,France,2023,9,Other activities,Hydro-fluorocarbons (HFCS),7240
2026/02/13,Belgium,2023,5,Waste and wastewater management,Carbon dioxide (CO2),2628000000
2026/02/13,Sweden,2018,3,Mineral industry,Copper and compounds (as Cu),157
2026/02/13,Hungary,2018,3,Mineral industry,Sulphur oxides (SOX),185000
2026/02/13,Sweden,2024,2,Production and processing of metals,Carbon monoxide (CO),9568619
2026/02/13,Denmark,2022,3,Mineral industry,Carbon monoxide (CO),5469075
2026/02/13,Finland,2019,6,Paper and wood production and processing,Copper and compounds (as Cu),259
2026/02/13,Greece,2011,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),108000
2026/02/13,Czechia,2007,1,Energy sector,Non-methane volatile organic compounds (NMVOC),607000
2026/02/13,Portugal,2009,4,Chemical industry,Sulphur oxides (SOX),198000
2026/02/13,Germany,2017,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),95400
2026/02/13,Portugal,2021,3,Mineral industry,Nickel and compounds (as Ni),247.39999999999998
2026/02/13,Poland,2020,5,Waste and wastewater management,Nitrogen oxides (NOX),616000
2026/02/13,Lithuania,2017,4,Chemical industry,Carbon dioxide (CO2),2610000000
2026/02/13,Norway,2008,6,Paper and wood production and processing,Nitrogen oxides (NOX),1447000
2026/02/13,Switzerland,2013,4,Chemical industry,Trichloroethylene (TRI),12500
2026/02/13,Slovakia,2022,2,Production and processing of metals,Carbon monoxide (CO),88834000
2026/02/13,Italy,2022,1,Energy sector,Ammonia (NH3),52541.3
2026/02/13,Bulgaria,2019,6,Paper and wood production and processing,Particulate matter (PM10),56510
2026/02/13,Lithuania,2021,7,Intensive livestock production and aquaculture,Ammonia (NH3),1978100
2026/02/13,Netherlands,2020,9,Other activities,Non-methane volatile organic compounds (NMVOC),1146000
2026/02/13,Lithuania,2020,5,Waste and wastewater management,Nitrogen oxides (NOX),480000
2026/02/13,Sweden,2015,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",6250
2026/02/13,Spain,2022,4,Chemical industry,Ammonia (NH3),973700
2026/02/13,Spain,2014,1,Energy sector,Copper and compounds (as Cu),1228
2026/02/13,Spain,2015,1,Energy sector,Polycyclic aromatic hydrocarbons (PAHs),479
2026/02/13,Sweden,2015,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1428237000
2026/02/13,Netherlands,2010,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),1056000
2026/02/13,Netherlands,2013,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),7082000
2026/02/13,Belgium,2016,4,Chemical industry,Chlorofluorocarbons (CFCs),6
2026/02/13,United Kingdom,2008,8,Animal and vegetable products from the food and beverage sector,Nitrous oxide (N2O),129200
2026/02/13,Sweden,2009,2,Production and processing of metals,Arsenic and compounds (as As),321.4
2026/02/13,Lithuania,2020,5,Waste and wastewater management,Carbon dioxide (CO2),268000000
2026/02/13,Slovakia,2019,2,Production and processing of metals,Nickel and compounds (as Ni),103
2026/02/13,Ireland,2008,1,Energy sector,Zinc and compounds (as Zn),781
2026/02/13,Netherlands,2021,2,Production and processing of metals,Carbon monoxide (CO),48276000
2026/02/13,United Kingdom,2010,6,Paper and wood production and processing,Sulphur oxides (SOX),1446000
2026/02/13,Slovakia,2017,9,Other activities,Zinc and compounds (as Zn),592
2026/02/13,Slovakia,2017,2,Production and processing of metals,Nitrogen oxides (NOX),7381000
2026/02/13,Sweden,2008,,,Carbon dioxide (CO2),580000000
2026/02/13,France,2010,5,Waste and wastewater management,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",130
2026/02/13,Lithuania,2015,4,Chemical industry,Carbon monoxide (CO),1295000
2026/02/13,Finland,2010,5,Waste and wastewater management,Ammonia (NH3),17000
2026/02/13,Romania,2012,4,Chemical industry,Carbon dioxide (CO2),3499000000
2026/02/13,Spain,2020,4,Chemical industry,Particulate matter (PM10),71000
2026/02/13,United Kingdom,2016,2,Production and processing of metals,Hydrogen cyanide (HCN),1020
2026/02/13,Greece,2023,1,Energy sector,Copper and compounds (as Cu),1423
2026/02/13,Sweden,2007,2,Production and processing of metals,Carbon monoxide (CO),8590000
2026/02/13,Sweden,2022,5,Waste and wastewater management,Ammonia (NH3),97200
2026/02/13,France,2011,4,Chemical industry,"1,1,1-trichloroethane (TCE-1,1,1)",5350
2026/02/13,Romania,2015,7,Intensive livestock production and aquaculture,Ammonia (NH3),20237500
2026/02/13,Switzerland,2021,2,Production and processing of metals,Zinc and compounds (as Zn),4400
2026/02/13,United Kingdom,2009,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),739.1
2026/02/13,Netherlands,2010,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),360000
2026/02/13,Spain,2022,3,Mineral industry,Copper and compounds (as Cu),143
2026/02/13,Sweden,2008,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),1391000
2026/02/13,Greece,2018,3,Mineral industry,Sulphur oxides (SOX),2382000
2026/02/13,Spain,2019,1,Energy sector,Trichloromethane,721
2026/02/13,Spain,2011,5,Waste and wastewater management,Zinc and compounds (as Zn),724
2026/02/13,Netherlands,2019,4,Chemical industry,Hydro-fluorocarbons (HFCS),36747
2026/02/13,Switzerland,2018,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),9.6e-5
2026/02/13,Poland,2010,2,Production and processing of metals,Trichloromethane,1530
2026/02/13,Belgium,2011,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),7500
2026/02/13,Czechia,2017,4,Chemical industry,Hydro-fluorocarbons (HFCS),632
2026/02/13,Germany,2010,3,Mineral industry,Polychlorinated biphenyls (PCBs),5.5
2026/02/13,Denmark,2008,3,Mineral industry,Arsenic and compounds (as As),47
2026/02/13,Italy,2012,4,Chemical industry,Sulphur hexafluoride (SF6),310
2026/02/13,Denmark,2019,2,Production and processing of metals,Nitrogen oxides (NOX),94646
2026/02/13,Poland,2015,4,Chemical industry,Particulate matter (PM10),1694500
2026/02/13,United Kingdom,2015,4,Chemical industry,Chlorofluorocarbons (CFCs),35216.4
2026/02/13,Poland,2011,4,Chemical industry,Arsenic and compounds (as As),32.8
2026/02/13,Denmark,2010,3,Mineral industry,Hydrogen cyanide (HCN),1284
2026/02/13,Belgium,2015,1,Energy sector,Halons,147
2026/02/13,Norway,2012,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),1005
2026/02/13,United Kingdom,2009,1,Energy sector,Chlorofluorocarbons (CFCs),1
2026/02/13,France,2014,4,Chemical industry,Hexachlorobenzene (HCB),13.2
2026/02/13,Belgium,2020,4,Chemical industry,Zinc and compounds (as Zn),1020
2026/02/13,United Kingdom,2013,6,Paper and wood production and processing,Hydrogen cyanide (HCN),1390
2026/02/13,Poland,2011,8,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),51300
2026/02/13,France,2021,6,Paper and wood production and processing,Nickel and compounds (as Ni),158
2026/02/13,Bulgaria,2012,2,Production and processing of metals,Zinc and compounds (as Zn),2820
2026/02/13,United Kingdom,2017,4,Chemical industry,Copper and compounds (as Cu),559
2026/02/13,Norway,2010,9,Other activities,Nickel and compounds (as Ni),278
2026/02/13,France,2021,9,Other activities,Nitrogen oxides (NOX),641000
2026/02/13,Netherlands,2015,9,Other activities,Trichloroethylene (TRI),4000
2026/02/13,Czechia,2010,3,Mineral industry,Cadmium and compounds (as Cd),10.4
2026/02/13,Germany,2009,3,Mineral industry,Nickel and compounds (as Ni),57.3
2026/02/13,Germany,2014,4,Chemical industry,Tetrachloromethane (TCM),1050
2026/02/13,Poland,2012,6,Paper and wood production and processing,Carbon monoxide (CO),1402000
2026/02/13,Poland,2013,2,Production and processing of metals,Methane (CH4),536000
2026/02/13,Portugal,2014,6,Paper and wood production and processing,Zinc and compounds (as Zn),2629
2026/02/13,Poland,2013,1,Energy sector,Hydrogen cyanide (HCN),2759
2026/02/13,Austria,2011,2,Production and processing of metals,Chromium and compounds (as Cr),200
2026/02/13,Portugal,2015,7,Intensive livestock production and aquaculture,Methane (CH4),1463000
2026/02/13,Poland,2015,3,Mineral industry,Fluorine and inorganic compounds (as HF),9140
2026/02/13,Belgium,2016,5,Waste and wastewater management,Particulate matter (PM10),55500
2026/02/13,Belgium,2022,5,Waste and wastewater management,Polychlorinated biphenyls (PCBs),0.127
2026/02/13,Ireland,2017,9,Other activities,Perfluorocarbons (PFCs),5970
2026/02/13,Belgium,2023,2,Production and processing of metals,Hydrogen cyanide (HCN),838
2026/02/13,Hungary,2014,2,Production and processing of metals,Benzene,1460
2026/02/13,Portugal,2023,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),16
2026/02/13,Italy,2018,9,Other activities,Non-methane volatile organic compounds (NMVOC),13363446
2026/02/13,Finland,2017,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,1685540000
2026/02/13,Romania,2021,7,Intensive livestock production and aquaculture,Nitrous oxide (N2O),18100
2026/02/13,Poland,2009,3,Mineral industry,Ammonia (NH3),611000
2026/02/13,Finland,2016,6,Paper and wood production and processing,Particulate matter (PM10),844300
2026/02/13,Poland,2022,1,Energy sector,Polycyclic aromatic hydrocarbons (PAHs),2585.6000000000004
2026/02/13,France,2011,2,Production and processing of metals,Copper and compounds (as Cu),6854
2026/02/13,France,2012,5,Waste and wastewater management,Ammonia (NH3),132000
2026/02/13,Germany,2013,4,Chemical industry,Tetrachloromethane (TCM),1374
2026/02/13,Netherlands,2023,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),166000
2026/02/13,France,2024,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),3132000
2026/02/13,Portugal,2020,1,Energy sector,Chromium and compounds (as Cr),117
2026/02/13,Romania,2011,3,Mineral industry,Carbon monoxide (CO),6056000
2026/02/13,United Kingdom,2019,4,Chemical industry,Carbon monoxide (CO),30066000
2026/02/13,Belgium,2022,3,Mineral industry,Sulphur oxides (SOX),6175000
2026/02/13,Czechia,2021,,,Fluorine and inorganic compounds (as HF),10.55
2026/02/13,Estonia,2022,1,Energy sector,Fine particulate matter (PM2.5),235400
2026/02/13,Germany,2019,6,Paper and wood production and processing,Particulate matter (PM10),553900
2026/02/13,Germany,2022,4,Chemical industry,Methane (CH4),1134000
2026/02/13,Norway,2009,4,Chemical industry,Methane (CH4),581000
2026/02/13,Belgium,2018,1,Energy sector,Chlorine and inorganic compounds (as HCl),78700
2026/02/13,Spain,2012,6,Paper and wood production and processing,Particulate matter (PM10),409400
2026/02/13,Portugal,2018,4,Chemical industry,Nitrous oxide (N2O),166900
2026/02/13,Portugal,2016,4,Chemical industry,Chlorine and inorganic compounds (as HCl),12100
2026/02/13,Ireland,2008,4,Chemical industry,Chlorofluorocarbons (CFCs),25
2026/02/13,Germany,2014,4,Chemical industry,Sulphur oxides (SOX),9949000
2026/02/13,Spain,2010,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),13406000
2026/02/13,Netherlands,2015,,,Methane (CH4),760000
2026/02/13,Germany,2013,2,Production and processing of metals,Nickel and compounds (as Ni),2290.1000000000004
2026/02/13,Poland,2020,1,Energy sector,Copper and compounds (as Cu),10529
